"T","mu_theta_1_if","mu_theta_1_slab","theta_2_if","theta_2_slab","theta_3","theta_4_if","theta_4_slab","theta_5","mu_theta_6","mu_theta_6b","mu_theta_7","theta_9_if","theta_9_slab","theta_6xc","theta_1_slab_Ca_smallM","theta_1_if_reg_Al","theta_1_if_reg_Ca","theta_1_if_reg_CAM","theta_1_if_reg_Ja","theta_1_if_reg_NZ","theta_1_if_reg_SA","theta_1_if_reg_Tw","theta_1_slab_reg_Al","theta_1_slab_reg_Ca","theta_1_slab_reg_CAM","theta_1_slab_reg_Ja","theta_1_slab_reg_NZ","theta_1_slab_reg_SA","theta_1_slab_reg_Tw","theta7_reg_Al","theta7_reg_Ca","theta7_reg_CAM","theta7_reg_Ja","theta7_reg_NZ","theta7_reg_SA","theta7_reg_Tw","theta_6_x1_reg_Al","theta_6_x1_reg_Ca","theta_6_x1_reg_CAM","theta_6_x1_reg_Ja","theta_6_x1_reg_NZ","theta_6_x1_reg_SA","theta_6_x1_reg_Tw","theta_6_x2_reg_Al","theta_6_x2_reg_Ca","theta_6_x2_reg_CAM","theta_6_x2_reg_Ja","theta_6_x2_reg_NZ","theta_6_x2_reg_SA","theta_6_x2_reg_Tw","theta_6_x3_reg_Al","theta_6_x3_reg_Ca","theta_6_x3_reg_CAM","theta_6_x3_reg_Ja","theta_6_x3_reg_NZ","theta_6_x3_reg_SA","theta_6_x3_reg_Tw","theta_6_1_reg_Al","theta_6_1_reg_Ca","theta_6_1_reg_CAM","theta_6_1_reg_Ja","theta_6_1_reg_NZ","theta_6_1_reg_SA","theta_6_1_reg_Tw","theta_6_2_reg_Al","theta_6_2_reg_Ca","theta_6_2_reg_CAM","theta_6_2_reg_Ja","theta_6_2_reg_NZ","theta_6_2_reg_SA","theta_6_2_reg_Tw","theta_6_3_reg_Al","theta_6_3_reg_Ca","theta_6_3_reg_CAM","theta_6_3_reg_Ja","theta_6_3_reg_NZ","theta_6_3_reg_SA","theta_6_3_reg_Tw","dzb_if","dzb_slab","nft_1","nft_2","phi","tau","psi_theta_1_f","psi_theta_1_if","psi_theta_6","psi_theta_6b","psi_theta_7","L_reg.1.1","L_reg.2.1","L_reg.3.1","L_reg.4.1","L_reg.5.1","L_reg.6.1","L_reg.7.1","L_reg.8.1","L_reg.9.1","L_reg.1.2","L_reg.2.2","L_reg.3.2","L_reg.4.2","L_reg.5.2","L_reg.6.2","L_reg.7.2","L_reg.8.2","L_reg.9.2","L_reg.1.3","L_reg.2.3","L_reg.3.3","L_reg.4.3","L_reg.5.3","L_reg.6.3","L_reg.7.3","L_reg.8.3","L_reg.9.3","L_reg.1.4","L_reg.2.4","L_reg.3.4","L_reg.4.4","L_reg.5.4","L_reg.6.4","L_reg.7.4","L_reg.8.4","L_reg.9.4","L_reg.1.5","L_reg.2.5","L_reg.3.5","L_reg.4.5","L_reg.5.5","L_reg.6.5","L_reg.7.5","L_reg.8.5","L_reg.9.5","L_reg.1.6","L_reg.2.6","L_reg.3.6","L_reg.4.6","L_reg.5.6","L_reg.6.6","L_reg.7.6","L_reg.8.6","L_reg.9.6","L_reg.1.7","L_reg.2.7","L_reg.3.7","L_reg.4.7","L_reg.5.7","L_reg.6.7","L_reg.7.7","L_reg.8.7","L_reg.9.7","L_reg.1.8","L_reg.2.8","L_reg.3.8","L_reg.4.8","L_reg.5.8","L_reg.6.8","L_reg.7.8","L_reg.8.8","L_reg.9.8","L_reg.1.9","L_reg.2.9","L_reg.3.9","L_reg.4.9","L_reg.5.9","L_reg.6.9","L_reg.7.9","L_reg.8.9","L_reg.9.9","theta_1_if_reg_global","theta_1_slab_reg_global","theta7_reg_global","theta_6_x1_reg_global","theta_6_x2_reg_global","theta_6_x3_reg_global","theta_6_1_reg_global","theta_6_2_reg_global","theta_6_3_reg_global"
-1,6.44745,9.50403,-2.22274,-2.67958,0.126785,0.941042,1.30248,0.207381,-0.00106664,-0.00238282,1.79367,0.0151571,0.021888,-0.31933,8.89623,6.33018,6.38633,6.61848,6.60636,6.52652,6.53739,6.38782,9.55418,9.59971,9.50245,9.81655,9.51797,9.36354,9.32413,1.34804,1.55124,1.97297,1.5344,1.7577,2.14866,1.6764,-0.00168541,-0.00322381,-0.0025988,-0.00390577,-0.00220905,-0.00154508,-0.000979939,-0.00290245,-0.00302693,-0.000385921,-0.00112083,-0.000681212,-0.00122808,-0.00209654,-0.00124871,-0.00166167,-0.00100955,-0.000358288,-0.00248706,-0.00197032,-0.000756517,-0.00129292,-0.00162206,-0.00272916,-0.0022288,-0.00323896,-0.00286431,-0.00152548,-0.00162827,-0.0010663,-0.00109127,-0.0017598,-0.000673095,-0.00112412,-0.00161643,-0.00368598,-0.00327344,-0.00270079,-0.00384648,-0.00253803,-0.00172477,-0.00441322,17.6396,-17.1866,0.92504,0.21121,0.514604,0.419216,0.0971697,0.156788,0.000417933,0.000929062,0.309408,1,-0.146576,0.546203,-0.308927,0.693745,0.285733,-0.36996,0.266229,0.30882,0,0.989199,-0.397324,-0.744614,0.0241591,-0.0396108,0.10175,-0.307852,-0.163141,0,0,0.737425,0.0370863,-0.130841,-0.237805,0.35688,-0.366765,0.263162,0,0,0,0.59054,0.479981,-0.0366042,-0.354632,-0.293314,-0.0676605,0,0,0,0,0.520224,0.145019,-0.225638,0.359958,-0.087021,0,0,0,0,0,0.91535,0.435185,-0.130875,-0.409747,0,0,0,0,0,0,0.599459,-0.415291,-0.550867,0,0,0,0,0,0,0,0.542803,0.172227,0,0,0,0,0,0,0,0,0.543692,6.281069763508315,9.738277912171164,1.4912914950269096,-0.0020295070429589713,-0.0027415058569201936,-0.0022984970459192676,-0.0019253072688771584,-0.0018929688070567594,-0.0029121846322481973
-1,6.44899,9.42577,-2.23224,-2.68055,0.129261,0.965188,1.28842,0.184167,-0.00137101,-0.00201764,1.77831,0.016285,0.0214695,-0.298966,8.72071,6.39951,6.43023,6.5163,6.53395,6.48579,6.4623,6.41998,9.52518,9.59362,9.57082,9.72389,9.42036,9.26108,9.26892,1.16339,1.53525,1.82223,1.5325,1.79428,2.1462,1.66014,-0.00210074,-0.00289673,-0.00350343,-0.00408174,-0.00182828,-0.00105528,-0.00195165,-0.0024683,-0.00327598,-0.00137936,-0.00124477,-0.000481431,-0.0014426,-0.00354195,-0.00228256,-0.00226783,-0.00208581,-0.000419019,-0.00192169,-0.00167995,-0.00224325,-0.00328411,-0.00286799,-0.00307324,-0.0026331,-0.00455986,-0.00274952,-0.00233129,-0.00142237,-0.00129017,-0.00108518,-0.00182601,-0.000610671,-0.000700113,-0.00163522,-0.00235792,-0.00205406,-0.00077495,-0.00374199,-0.000797052,-0.00101485,-0.00196843,13.9978,-17.9123,0.929334,0.215104,0.513511,0.435811,0.0488775,0.162834,0.000345634,0.00108062,0.335601,1,-0.0353098,0.51721,-0.380599,0.593787,0.478794,-0.187085,0.0180968,-0.00446007,0,0.999376,-0.425583,-0.707092,-0.00496467,0.177976,0.219188,-0.357586,-0.158683,0,0,0.742545,0.0733785,-0.335497,-0.42429,0.462198,0.0453601,0.287904,0,0,0,0.591423,0.561955,-0.00730379,-0.408442,-0.0787434,0.203552,0,0,0,0,0.468018,0.120676,0.0346965,0.347701,0.206489,0,0,0,0,0,0.737864,0.334681,-0.239866,-0.505056,0,0,0,0,0,0,0.650606,-0.465304,-0.423899,0,0,0,0,0,0,0,0.684548,0.0841642,0,0,0,0,0,0,0,0,0.604966,6.486844365254645,9.305159543087612,1.9176891759540988,-0.0017421211064853515,-0.0018115844946528289,-0.0018464307702557277,-0.0030509500668185804,-0.0014832352220731796,-0.0010364164186995907
-1,6.05623,9.53711,-2.15493,-2.67487,0.126169,1.01428,1.38695,0.0487703,-0.00147921,-0.00262115,1.6917,0.0168597,0.0217955,-0.342362,8.90415,6.06092,5.9341,6.07442,6.27018,6.06468,6.17806,6.01393,9.5126,9.59232,9.50704,9.78708,9.5362,9.36911,9.34514,1.33646,1.58145,2.00516,1.53985,1.79987,2.16937,1.70603,-0.00169659,-0.00320802,-0.00290332,-0.00402582,-0.00444092,-0.00135558,-0.00204134,-0.00264159,-0.00430746,-0.0000784437,-0.00113627,-0.00164921,-0.00111738,-0.00432638,-0.00321527,-0.00329583,-0.00364131,-0.0000535033,-0.00451652,-0.00103862,-0.00284805,-0.00196594,-0.00261168,-0.00332015,-0.00225128,-0.0022717,-0.00326132,-0.000937983,-0.0014843,-0.00139727,-0.000768591,-0.00184776,-0.00160669,-0.00141261,-0.0017582,-0.00364417,-0.00212526,-0.00316844,-0.00396273,-0.00435889,-0.00292728,-0.00131075,17.1208,-15.8558,0.941098,0.215132,0.510417,0.447302,0.0700027,0.113946,0.000316077,0.00111742,0.255837,1,0.252976,0.317734,-0.0650942,0.14646,0.319617,-0.0785534,-0.0116132,-0.250682,0,0.967472,-0.407338,-0.522856,0.0620107,0.026687,-0.330432,0.0594778,-0.231463,0,0,0.856225,-0.0770005,0.0254619,0.0273583,-0.346959,0.578227,0.159287,0,0,0,0.846437,-0.145722,0.330743,-0.212775,0.372601,0.561296,0,0,0,0,0.976126,-0.263444,-0.017398,0.177731,-0.217183,0,0,0,0,0,0.847107,0.150829,-0.16142,0.247744,0,0,0,0,0,0,0.834229,-0.344695,0.0533598,0,0,0,0,0,0,0,0.588804,-0.350024,0,0,0,0,0,0,0,0,0.556101,5.984711744308706,9.400122475856293,1.5833318773740817,-0.0023310900648665085,-0.0030054289761894826,-0.0033048025652097192,-0.0013037883817555206,-0.001496071580020702,-0.0035667494572191667
-1,6.31483,9.42325,-2.1789,-2.62147,0.123597,1.04623,1.34857,0.224251,-0.00179842,-0.00279898,1.68246,0.0167676,0.0200782,-0.369076,8.63554,6.22246,6.28069,6.28053,6.46,6.30276,6.34178,6.23212,9.25988,9.49611,9.03499,9.68952,9.18104,9.09699,9.10827,1.38196,1.5872,1.79372,1.54224,1.73804,2.07335,1.68307,-0.00489675,-0.00328382,-0.00349968,-0.00411464,-0.00125202,-0.000922678,-0.00338493,-0.00320881,-0.00425746,-0.000334254,-0.0011069,-0.00222133,-0.00105836,-0.0027116,-0.00257942,-0.00260926,-0.00565975,0.0000400726,-0.00490619,-0.00463987,-0.0037909,-0.00431393,-0.00291587,-0.00426517,-0.00364323,-0.00452416,-0.00310811,-0.00380293,-0.00157482,-0.00155308,-0.000930565,-0.00201542,-0.00149223,-0.000851733,-0.00192046,-0.0020977,-0.00297841,-0.000175789,-0.00415677,-0.00138431,-0.00201079,-0.00409747,29.6937,-13.9934,0.930725,0.213223,0.511297,0.454284,0.0919288,0.214477,0.000376195,0.00131079,0.224067,1,0.455377,0.51174,0.436305,0.605073,0.221962,0.0764671,-0.266246,-0.159187,0,0.890299,-0.371725,-0.0286768,-0.302415,0.438686,0.477332,-0.486526,-0.0358877,0,0,0.77456,0.501408,-0.081353,-0.318094,0.621105,0.0908988,0.000374839,0,0,0,0.746596,-0.364824,-0.250893,-0.131119,0.0243939,-0.4815,0,0,0,0,0.6346,0.0175276,-0.0259898,0.203297,0.186478,0,0,0,0,0,0.770616,-0.125172,0.112876,-0.450561,0,0,0,0,0,0,0.589067,0.0330323,0.0147723,0,0,0,0,0,0,0,0.792708,0.0337054,0,0,0,0,0,0,0,0,0.708799,6.305675562837568,9.587055081937258,1.9632183112843353,-0.002557728716977195,-0.002681080344233149,-0.0022637387650824817,-0.000019316315913164243,-0.001920624912091384,-0.0038466448475219612
-1,6.33762,9.43334,-2.24482,-2.69298,0.132631,1.04984,1.27054,0.0669783,-0.0013759,-0.00185282,1.79566,0.0213888,0.0180628,-0.353817,8.61453,6.31065,6.20553,6.31491,6.39518,6.30933,6.35673,6.36584,9.53693,9.29869,9.35006,9.7934,9.27919,9.42173,9.13573,1.31995,1.6035,1.65369,1.52484,1.86417,2.09868,1.65834,-0.00176685,-0.00167125,-0.00188412,-0.00413354,-0.00308957,-0.00196188,-0.0023835,-0.00211421,-0.00213016,-0.000547323,-0.00102689,-0.000812001,-0.00122886,-0.00262924,-0.00321605,-0.00349622,-0.00137089,-0.000175512,-0.0017886,-0.000800909,-0.00168704,-0.000889543,-0.00109482,-0.0019,-0.00228316,-0.00296142,-0.00300144,-0.00128448,-0.00155377,-0.00120988,-0.00090051,-0.00195542,-0.001073,-0.00143586,-0.00176055,-0.0022586,-0.00116573,-0.00210059,-0.00388645,-0.0028407,-0.00227216,-0.00269358,17.8288,-12.6623,0.936921,0.207909,0.515091,0.451628,0.0536755,0.148419,0.000594704,0.000876893,0.248903,1,0.141394,0.209909,0.00684994,-0.545101,0.24711,0.011138,0.114908,-0.22969,0,0.989953,0.0480555,-0.212035,0.358821,-0.00427914,-0.44024,0.311541,-0.222274,0,0,0.976539,0.123608,0.204354,0.191979,-0.543715,0.235807,0.414204,0,0,0,0.969389,-0.0164596,-0.471741,0.397824,0.354902,0.714821,0,0,0,0,0.729438,0.470018,-0.0815724,-0.042904,-0.0327088,0,0,0,0,0,0.677204,0.130151,-0.225605,0.249836,0,0,0,0,0,0,0.57322,-0.0261119,0.312531,0,0,0,0,0,0,0,0.809171,0.00141525,0,0,0,0,0,0,0,0,0.232673,6.3602435084882805,9.255429094228468,1.7544501840524211,-0.0010901918121789945,-0.0036345075004239097,-0.0018516977068028077,-0.0018063888237613418,-0.0019261066291452313,-0.0017352135380916095
-1,6.45054,9.49331,-2.23402,-2.6891,0.125859,1.09651,1.24973,0.060351,-0.00101393,-0.00203144,1.73366,0.0190274,0.0140798,-0.370942,8.83532,6.46218,6.46287,6.44529,6.5645,6.42298,6.39869,6.4158,9.66549,9.26717,9.30734,9.93625,9.30052,9.36429,9.25833,1.15428,1.4865,2.03489,1.5357,1.74564,2.15568,1.70345,-0.00231926,-0.00379898,-0.00286795,-0.00392077,-0.0014895,-0.000508301,-0.00207713,-0.0028465,-0.00312272,0.000155452,-0.000994308,-0.00324068,-0.00141233,-0.00221696,-0.00156456,-0.00271874,-0.00124822,0.0000158317,-0.00377358,-0.00282386,-0.00227991,-0.00194668,-0.00313227,-0.00171966,-0.00238425,-0.00200546,-0.00294484,-0.00296891,-0.00170056,-0.00123415,-0.00103385,-0.0019133,-0.000219236,-0.000756951,-0.00145702,-0.00387859,-0.00283958,-0.00121106,-0.00395668,-0.00238876,-0.00107877,-0.00174352,24.4234,-0.273781,0.946165,0.210632,0.506827,0.438113,0.0365747,0.205305,0.000760722,0.00108762,0.3283,1,0.509829,0.19683,-0.260339,0.162056,0.17778,0.111426,-0.478769,0.272279,0,0.860276,-0.16724,0.786119,-0.312958,-0.109765,0.656983,-0.327303,-0.083357,0,0,0.966069,0.297956,-0.0878166,-0.543795,0.187734,0.304466,0.616764,0,0,0,0.474829,-0.229903,-0.310365,0.0512588,-0.0757912,0.207707,0,0,0,0,0.9029,0.623285,-0.102728,0.25286,0.00352742,0,0,0,0,0,0.419312,-0.358768,-0.0634217,0.00375336,0,0,0,0,0,0,0.615483,-0.134095,0.0962846,0,0,0,0,0,0,0,0.692291,0.00389831,0,0,0,0,0,0,0,0,0.697182,6.455581741968732,9.423995632443887,1.501621720953848,-0.003022540689682247,-0.0026023793331205807,-0.0027977550745079192,-0.0009570498024683315,-0.0015760467310177626,-0.002797857593634026
-1,6.38265,9.52564,-2.27165,-2.7374,0.129196,1.1465,1.31237,0.174442,-0.00117376,-0.00166475,1.83873,0.0233846,0.014298,-0.259435,9.15616,6.37485,6.32446,6.34132,6.51551,6.41812,6.42586,6.30578,9.64353,9.55591,9.54629,9.96556,9.69877,9.49811,9.48219,1.42616,1.58042,1.86754,1.54914,1.79444,2.06649,1.6528,-0.00272326,-0.00162338,-0.0024303,-0.0041058,-0.00365821,-0.00160735,-0.00249126,-0.00177634,-0.00208819,-0.000387807,-0.00113289,-0.00198798,-0.00112412,-0.00254005,-0.00207391,-0.00298001,-0.000567732,-0.000450639,-0.000954024,-0.00135163,-0.000609185,-0.00140175,-0.0011493,-0.00125409,-0.00414729,-0.00299941,-0.0022365,-0.00106618,-0.00108701,-0.00118465,-0.000553363,-0.00160925,-0.000442285,-0.000913342,-0.00148932,-0.00156143,-0.00210634,-0.000905466,-0.00363309,-0.00212531,-0.00374293,-0.000120005,14.0746,-5.36856,0.94921,0.206874,0.511072,0.469729,0.0741827,0.188045,0.000548934,0.00126647,0.232085,1,0.579154,-0.0795305,-0.391856,-0.366345,0.450951,-0.477099,-0.208917,-0.617214,0,0.815218,-0.113865,-0.795374,0.369179,0.0358916,-0.676209,0.189983,-0.206848,0,0,0.990308,-0.0815456,0.319896,0.195985,-0.316321,-0.235011,-0.073368,0,0,0,0.45517,0.363228,-0.573214,0.155732,0.304157,-0.0774591,0,0,0,0,0.703726,0.072746,0.0165981,0.0776875,0.0198226,0,0,0,0,0,0.650445,0.169413,-0.468528,0.0197418,0,0,0,0,0,0,0.402281,0.0558542,0.284799,0,0,0,0,0,0,0,0.737458,-0.0861113,0,0,0,0,0,0,0,0,0.689616,6.413275203409151,9.54825330334067,2.1925553245228877,-0.0015731393522950973,-0.001376235549495266,-0.0014148123661260176,-0.001876566013608711,-0.001562641370945487,-0.0018306614146837512
-1,6.32214,9.46403,-2.22752,-2.70955,0.128324,1.04348,1.36662,0.0566168,-0.00108684,-0.00296496,1.79776,0.0246713,0.01218,-0.361235,9.17223,6.14915,6.33001,6.29212,6.42007,6.4328,6.28411,6.26363,9.95073,9.43391,9.5862,9.83203,9.57822,9.29374,9.53624,1.27466,1.53629,1.98966,1.53686,1.73951,2.086,1.65167,-0.00443762,-0.00375071,-0.00183015,-0.00378767,-0.00367008,-0.00118917,-0.00190911,-0.00397726,-0.00534349,-0.000637712,-0.00109778,-0.00196949,-0.000934617,-0.00458485,-0.000908852,-0.00288966,-0.00124888,-0.00025299,-0.00322054,-0.00359223,-0.000962268,0.000155595,-0.00681074,-0.00428956,-0.00139532,-0.00166595,-0.00293389,-0.00329431,-0.0017762,-0.00131629,-0.00136687,-0.00193419,-0.000854184,-0.00102649,-0.00163741,-0.00429073,-0.00299699,-0.00438449,-0.00408566,-0.00454161,-0.00364709,-0.00451112,32.5521,-6.66321,0.955659,0.206125,0.512871,0.45646,0.0636383,0.149272,0.000407971,0.00156888,0.184944,1,-0.304314,0.106019,-0.210523,0.274007,-0.265493,-0.000414853,0.254337,0.129877,0,0.952572,-0.429397,-0.33885,-0.0716001,0.392556,0.544611,-0.563572,-0.0931663,0,0,0.896872,0.23102,0.141085,-0.179213,0.440055,0.430336,-0.0530095,0,0,0,0.887407,0.0439928,0.469097,0.00749115,-0.12328,0.155768,0,0,0,0,0.947604,0.261199,0.0913308,-0.05626,-0.429764,0,0,0,0,0,0.674551,-0.260365,-0.434528,0.124224,0,0,0,0,0,0,0.658455,0.0621534,0.341363,0,0,0,0,0,0,0,0.470606,0.0710946,0,0,0,0,0,0,0,0,0.790991,6.371300469589323,9.230820718281288,2.03832657211447,-0.0024079200921789537,-0.0037880028521153825,-0.005963028968958049,-0.003583716252458553,-0.0001647923629696721,-0.0005593487476917387
-1,6.27688,9.46039,-2.25693,-2.69977,0.129917,1.07346,1.33549,0.0491088,-0.00129734,-0.00282179,1.76091,0.0226961,0.0140487,-0.331147,8.90888,6.20538,6.43614,6.37733,6.49546,6.33756,6.35212,6.20371,9.67336,9.20819,9.65734,9.72933,9.40463,9.21544,9.40741,1.47573,1.54609,1.68457,1.53237,1.832,2.08011,1.64284,-0.00414388,-0.00545552,-0.00296315,-0.00371625,-0.00447875,-0.00111936,-0.00228822,-0.00289373,-0.003514,-0.000772311,-0.00100118,-0.00238673,-0.00150477,-0.00269095,-0.00356831,-0.00389658,-0.000745674,-0.000494208,-0.00222721,-0.00142043,-0.00384271,-0.00137411,-0.00136961,-0.00130777,-0.00302084,-0.00453349,-0.00270187,-0.00355005,-0.0014936,-0.00122749,-0.00118401,-0.00174855,-0.000791563,-0.00100609,-0.00179144,-0.00371196,-0.00295552,-0.00176491,-0.00415153,-0.00150283,-0.000725603,-0.00314728,17.584,-11.5896,0.926408,0.217056,0.511118,0.415076,0.159102,0.155692,0.000402649,0.00145487,0.19402,1,-0.432624,0.274155,-0.184742,-0.119109,0.225724,0.138368,-0.473743,0.0215005,0,0.901574,-0.575144,-0.472993,0.344637,0.360712,-0.236082,-0.102953,-0.174511,0,0,0.770745,0.582481,0.00621695,0.271837,-0.208098,-0.0805751,0.241169,0,0,0,0.634716,0.136883,0.002685,0.381348,-0.321556,0.0141184,0,0,0,0,0.921012,0.703053,-0.211357,0.164541,0.242859,0,0,0,0,0,0.500749,0.0421919,-0.068226,-0.170783,0,0,0,0,0,0,0.830624,0.0250948,0.416293,0,0,0,0,0,0,0,0.789126,0.272963,0,0,0,0,0,0,0,0,0.758133,6.479035987702741,9.308615113472062,1.9668537529347838,-0.003155499990611099,-0.006179858715088417,-0.005281542184172051,-0.0015940936586013455,-0.0014753577235344796,-0.002184360920564598
-1,6.18925,9.32225,-2.20588,-2.66716,0.127545,1.11546,1.33151,0.00783376,-0.0012432,-0.00244613,1.84382,0.0248899,0.0165109,-0.311879,8.68194,6.1126,6.2537,6.21689,6.27552,6.23022,6.17,6.13841,9.67414,9.1083,9.32157,9.60362,9.39001,9.19224,9.29733,1.35015,1.51018,2.00957,1.55532,1.79892,2.09433,1.67749,-0.00431114,-0.00183886,-0.00164184,-0.0039199,-0.00301374,-0.000969853,-0.00136539,-0.00340945,-0.00330387,-0.00163327,-0.00136352,-0.00122812,-0.00175062,-0.00174477,-0.00186661,-0.00487812,-0.00261006,-0.000315436,-0.00116641,-0.00323817,-0.00343169,-0.00209965,-0.00470979,-0.00520317,-0.00154939,-0.0029985,-0.00262406,-0.00400238,-0.00145665,-0.00119426,-0.00163802,-0.00189798,-0.00101776,-0.00118203,-0.00196128,-0.00332725,-0.00376522,-0.00366502,-0.00370047,-0.00316011,-0.00140543,-0.00176122,17.5386,-12.1902,0.917039,0.207405,0.509135,0.419795,0.0475578,0.119291,0.000445192,0.00126679,0.208796,1,-0.164308,0.0552076,-0.213871,-0.0626122,-0.126175,0.163851,-0.209673,0.119921,0,0.986409,-0.356701,-0.648303,0.185049,0.464682,-0.0388567,0.0195662,-0.0236129,0,0,0.932586,0.101463,0.051379,0.321863,0.334662,0.309009,0.225553,0,0,0,0.723649,0.275728,-0.0193984,-0.199759,-0.237383,-0.446721,0,0,0,0,0.939772,0.477845,-0.228436,-0.47837,0.524096,0,0,0,0,0,0.660183,0.57211,0.0514773,-0.314342,0,0,0,0,0,0,0.663512,-0.207714,0.465152,0,0,0,0,0,0,0,0.727451,-0.154993,0,0,0,0,0,0,0,0,0.347493,6.147127870395978,9.314928158227758,2.0164410999233904,-0.002221613042081549,-0.0027615432685709914,-0.0019522117279705746,-0.002024697709509287,-0.000718130450767342,-0.002131514762610371
-1,6.24423,9.05065,-2.17676,-2.62877,0.129239,1.00263,1.30815,0.361684,-0.00121766,-0.00263997,1.93349,0.0183994,0.0163814,-0.37625,8.43301,6.16313,6.13601,6.1773,6.27757,6.31792,6.27915,6.16473,9.45642,9.05559,9.01196,9.49657,9.22681,8.85459,9.11228,1.17847,1.5146,1.84921,1.55291,1.78356,2.06358,1.70526,-0.00522146,-0.00258885,-0.00169632,-0.00429811,-0.00424342,-0.00159154,-0.00164609,-0.00174145,-0.00370196,-0.00033832,-0.00121484,-0.00249111,-0.00111172,-0.00243375,-0.00272063,-0.00279367,-0.00477186,-0.000735745,-0.002504,-0.00277603,-0.0016346,-0.000961942,-0.000883956,-0.00124532,-0.00371329,-0.00373924,-0.00361734,-0.00193534,-0.00182817,-0.00134447,-0.000868151,-0.00212262,-0.000786703,-0.00121859,-0.00208709,-0.00491291,-0.00279418,-0.0026798,-0.00484741,-0.00246744,-0.00208169,-0.00199946,11.8859,-10.2472,0.969814,0.205878,0.509071,0.4823,0.0731729,0.210646,0.00055949,0.0012108,0.37269,1,-0.158139,0.4327,-0.083038,-0.059832,0.22714,-0.263257,0.592452,-0.147425,0,0.987417,-0.222372,-0.766212,0.164039,0.0286813,0.00423076,-0.342794,-0.540302,0,0,0.873683,0.439801,-0.220165,-0.451681,-0.245471,-0.115408,0.041252,0,0,0,0.461084,0.401321,0.557508,0.286601,-0.096793,0.0308748,0,0,0,0,0.871768,-0.389669,0.354876,0.456311,-0.160146,0,0,0,0,0,0.530012,-0.384737,-0.235415,0.0105224,0,0,0,0,0,0,0.717163,0.203229,-0.492279,0,0,0,0,0,0,0,0.451511,0.451629,0,0,0,0,0,0,0,0,0.460021,6.201155689726462,9.02203329864746,1.9792668887785005,-0.002079843246047035,-0.003974298074103254,-0.002144264142942267,-0.003806606398225958,-0.0014829514356677256,-0.0003505578677864716
-1,6.17982,9.10223,-2.14335,-2.58961,0.124217,1.05812,1.34679,0.090564,-0.00176612,-0.00302398,1.7726,0.0193878,0.0184676,-0.353277,8.47072,5.97882,6.22406,6.20423,6.22313,6.47398,6.24142,6.09753,9.37079,9.19212,9.13908,9.41071,9.2062,8.95123,9.07131,1.41928,1.62417,1.54399,1.52814,1.80384,2.09416,1.67506,-0.00704608,-0.00474023,-0.00283234,-0.00450364,-0.00445543,-0.00123205,-0.00151543,-0.00487312,-0.00282205,-0.000455598,-0.00130068,-0.00155843,-0.00184876,-0.00222042,-0.00373582,-0.00224847,-0.000449495,-0.000741153,-0.00175397,-0.0043766,-0.00187279,-0.000411156,-0.000907814,-0.000541121,-0.00247545,-0.00134575,-0.00322136,-0.00427737,-0.00190446,-0.00156157,-0.000992096,-0.00217505,-0.00046125,-0.00122974,-0.00210434,-0.00392469,-0.00380332,-0.0044034,-0.0046496,-0.00481116,-0.00472676,-0.0042782,16.1661,-13.9132,0.910533,0.216045,0.510328,0.435219,0.0998704,0.126904,0.000645507,0.00153916,0.249841,1,-0.21456,0.341255,0.177048,0.365031,0.01546,-0.100307,0.33359,-0.0505903,0,0.976711,-0.357304,-0.694919,-0.0104813,0.363341,0.17542,-0.326017,-0.182664,0,0,0.869413,0.277382,0.110659,-0.631851,-0.507389,0.400132,-0.0154174,0,0,0,0.639376,0.44569,0.383587,-0.112106,-0.0587855,-0.49338,0,0,0,0,0.809789,0.016479,0.172361,0.344127,-0.21558,0,0,0,0,0,0.566655,-0.197746,0.0629872,0.270679,0,0,0,0,0,0,0.787618,0.419178,-0.523004,0,0,0,0,0,0,0,0.566364,0.170305,0,0,0,0,0,0,0,0,0.546016,6.044877862457909,9.250494898716676,1.6593500278280562,-0.0036137962404393415,-0.0027826712904736994,-0.0038103952018278056,-0.0003471707996706894,-0.0015106050358454685,-0.005239278919421415
